SID	DID	Source	Destination	Passengers	Seats	Flights	Distance	Date	SPopulation	DPopulation
ATL	SJC	Atlanta, GA	San Jose, CA	96352	135228	740	2116	2000	4281905	1739669
MDW	SJC	Chicago, IL	San Jose, CA	0	124	1	1838	2001	18385002	1745147
FAT	SJC	Fresno, CA	San Jose, CA	542	1350	11	129	2001	812426	1745147
RNO	SJC	Reno, NV	San Jose, CA	176954	291313	2193	188	2001	355153	1745147
TUL	SJC	Tulsa, OK	San Jose, CA	63	137	1	1442	2001	867707	1745147
MEM	SJC	Memphis, TN	San Jose, CA	139	148	1	1784	2001	1216654	1745147
GEG	SJC	Spokane, WA	San Jose, CA	41	207	2	742	2001	422803	1745147
MCI	SJC	Kansas City, MO	San Jose, CA	31168	49359	360	1479	2001	1865245	1745147
LAX	SJC	Los Angeles, CA	San Jose, CA	742978	1344371	10424	308	2001	25051472	1745147
SFO	SJC	San Francisco, CA	San Jose, CA	554	2546	18	30	2001	8359256	1745147
SLC	SJC	Salt Lake City, UT	San Jose, CA	111498	185999	1357	585	2002	1001874	1728245
RNO	SJC	Reno, NV	San Jose, CA	159068	283037	2086	188	2002	365239	1728245
IAD	SJC	Washington, DC	San Jose, CA	26897	44340	364	2400	2002	10029142	1728245
MSY	SJC	New Orleans, LA	San Jose, CA	27	137	1	1885	2003	1312039	1723138
SHV	SJC	Shreveport, LA	San Jose, CA	92	173	1	1625	2003	376825	1723138
DTW	SJC	Detroit, MI	San Jose, CA	31684	38164	307	2063	2003	8985512	1723138
ATL	SJC	Atlanta, GA	San Jose, CA	84146	124244	704	2116	2003	4673146	1723138
SLC	SJC	Salt Lake City, UT	San Jose, CA	121876	198086	1931	585	2003	1016377	1723138
TUS	SJC	Tucson, AZ	San Jose, CA	27278	44520	636	721	2003	903320	1723138
TUL	SJC	Tulsa, OK	San Jose, CA	152	310	2	1442	2003	876919	1723138
OMA	SJC	Omaha, NE	San Jose, CA	100	120	1	1415	2003	790535	1723138
DAY	SJC	Dayton, OH	San Jose, CA	0	0	7	2032	2003	845508	1723138
SJC	SJC	San Jose, CA	San Jose, CA	20	50	1	0	2003	1723138	1723138
SBN	SJC	South Bend, IN	San Jose, CA	141	190	1	1912	2004	315680	1724074
IND	SJC	Indianapolis, IN	San Jose, CA	0	0	202	1925	2004	1622935	1724074
ATL	SJC	Atlanta, GA	San Jose, CA	110078	144390	848	2116	2004	4802300	1724074
MDW	SJC	Chicago, IL	San Jose, CA	19019	39900	228	1838	2004	18664180	1724074
DTW	SJC	Detroit, MI	San Jose, CA	472	496	4	2063	2004	8996622	1724074
FAR	SJC	Fargo, ND	San Jose, CA	23	72	1	1440	2004	183730	1724074
PHX	SJC	Phoenix, AZ	San Jose, CA	402626	539314	3935	621	2004	3723359	1724074
BFI	SJC	Seattle, WA	San Jose, CA	144	316	2	702	2005	6404776	1737313
MEM	SJC	Memphis, TN	San Jose, CA	0	0	225	1784	2005	1261429	1737313
MSY	SJC	New Orleans, LA	San Jose, CA	132	252	1	1885	2005	1313460	1737313
SBA	SJC	Santa Barbara, CA	San Jose, CA	14521	36900	1230	234	2005	400256	1737313
PHL	SJC	Philadelphia, PA	San Jose, CA	141	252	53	2503	2005	11701242	1737313
SNA	SJC	Santa Ana, CA	San Jose, CA	363045	498332	5402	342	2005	12761175	1737313
BNA	SJC	Nashville, TN	San Jose, CA	134	252	1	1946	2005	1450538	1737313
AFW	SJC	Dallas, TX	San Jose, CA	0	0	32	1421	2005	11632814	1737313
TUS	SJC	Tucson, AZ	San Jose, CA	167	256	2	721	2006	975476	1754557
PUB	SJC	Pueblo, CO	San Jose, CA	0	0	2	954	2006	151814	1754557
MIA	SJC	Miami, FL	San Jose, CA	206	219	1	2559	2006	10933486	1754557
CAE	SJC	Columbia, SC	San Jose, CA	0	0	148	2291	2006	705320	1754557
BFI	SJC	Seattle, WA	San Jose, CA	118	150	1	702	2006	6519890	1754557
SAT	SJC	San Antonio, TX	San Jose, CA	0	72	1	1454	2006	1932720	1754557
ATL	SJC	Atlanta, GA	San Jose, CA	123977	152649	911	2116	2006	5119641	1754557
PHL	SJC	Philadelphia, PA	San Jose, CA	0	0	48	2503	2006	11761824	1754557
SNA	SJC	Santa Ana, CA	San Jose, CA	377788	525097	5110	342	2007	12692603	1778432
SEA	SJC	Seattle, WA	San Jose, CA	375540	493635	3450	697	2007	6614720	1778432
BFI	SJC	Seattle, WA	San Jose, CA	30	83	1	702	2007	6614720	1778432
AUS	SJC	Austin, TX	San Jose, CA	116573	160361	1003	1476	2007	1594525	1778432
CLE	SJC	Cleveland, OH	San Jose, CA	142	250	4	2144	2007	2099185	1778432
SFO	SJC	San Francisco, CA	San Jose, CA	99	2074	13	30	2007	8404372	1778432
ORD	SJC	Chicago, IL	San Jose, CA	155279	182306	1300	1829	2008	19031272	1810646
AUS	SJC	Austin, TX	San Jose, CA	89836	130531	938	1476	2008	1654100	1810646
BOS	SJC	Boston, MA	San Jose, CA	30108	38100	254	2689	2008	9089410	1810646
COU	SJC	Columbia, MO	San Jose, CA	0	56	1	1615	2008	164182	1810646
SFO	SJC	San Francisco, CA	San Jose, CA	290	1665	10	30	2009	8635706	1839700
ATL	SJC	Atlanta, GA	San Jose, CA	54530	68698	405	2116	2009	5475213	1839700
BOS	SJC	Boston, MA	San Jose, CA	42	237	2	2689	2009	9177360	1839700
GRB	SJC	Green Bay, WI	San Jose, CA	167	262	1	1822	2009	304783	1839700
LNK	SJC	Lincoln, NE	San Jose, CA	179	294	3	1369	2009	298012	1839700
YUM	SAF	Yuma, AZ	Santa Fe, NM	0	0	1	529	2003	169297	136576
ORD	SAF	Chicago, IL	Santa Fe, NM	52	70	1	1072	2006	18797710	141432
LAX	SAF	Los Angeles, CA	Santa Fe, NM	1069	1848	42	710	2009	25749594	147532
PVD	SAV	Providence, RI	Savannah, GA	121	149	1	854	1990	1511590	259044
MIA	SAV	Miami, FL	Savannah, GA	155	256	2	440	1991	8312530	262045
BOS	SAV	Boston, MA	Savannah, GA	692	1024	8	901	1991	8227986	262045
JAX	SAV	Jacksonville, FL	Savannah, GA	42166	134280	1031	117	1991	951090	262045
PHL	SAV	Philadelphia, PA	Savannah, GA	1091	1586	10	629	1991	10917452	262045
ATL	SAV	Atlanta, GA	Savannah, GA	225143	385216	2703	215	1992	3245141	266734
MDW	SAV	Chicago, IL	Savannah, GA	6833	10752	84	758	1992	16720340	266734
BOS	SAV	Boston, MA	Savannah, GA	16446	22829	176	901	1992	8227058	266734
PHL	SAV	Philadelphia, PA	Savannah, GA	21366	30424	192	629	1992	10934282	266734
MEM	SAV	Memphis, TN	Savannah, GA	118	118	1	545	1992	1090672	266734
LGA	SAV	New York, NY	Savannah, GA	11302	21399	199	722	1993	34026518	271335
TPA	SAV	Tampa, FL	Savannah, GA	106	128	1	297	1994	2154044	275637
PIT	SAV	Pittsburgh, PA	Savannah, GA	217	247	2	580	1994	2471125	275637
BDL	SAV	Hartford, CT	Savannah, GA	137	144	1	823	1994	1113181	275637
PVD	SAV	Providence, RI	Savannah, GA	129	146	1	854	1996	1500950	280804
PHL	SAV	Philadelphia, PA	Savannah, GA	27	109	1	629	1997	11003856	283677
DTW	SAV	Detroit, MI	Savannah, GA	94	125	1	706	1997	8934802	283677
CLT	SAV	Charlotte, NC	Savannah, GA	162072	256121	2098	214	1997	1194105	283677
TPA	SAV	Tampa, FL	Savannah, GA	176	183	1	297	1997	2225002	283677
MEM	SAV	Memphis, TN	Savannah, GA	149	149	1	545	1998	1156598	285257
CLT	SAV	Charlotte, NC	Savannah, GA	161346	232029	1833	214	1998	1223835	285257
MIA	SAV	Miami, FL	Savannah, GA	122	142	1	440	1999	9521044	288426
JAX	SAV	Jacksonville, FL	Savannah, GA	283	523	4	117	1999	1077513	288426
MCO	SAV	Orlando, FL	Savannah, GA	63	326	2	255	1999	1535004	288426
RIC	SAV	Richmond, VA	Savannah, GA	32	50	1	431	1999	1058930	288426
CLE	SAV	Cleveland, OH	Savannah, GA	87	150	3	641	1999	2117837	288426
BWI	SAV	Baltimore, MD	Savannah, GA	180	236	2	549	2000	2557501	293668
PBI	SAV	West Palm Beach, FL	Savannah, GA	112	118	1	381	2000	5025806	293668
LCH	SAV	Lake Charles, LA	Savannah, GA	172	210	2	725	2000	193463	293668
TUL	SAV	Tulsa, OK	Savannah, GA	0	0	0	886	2001	867707	297013
BOS	SVN	Boston, MA	Savannah, GA	0	215	1	906	2001	8886620	297013
ATL	SAV	Atlanta, GA	Savannah, GA	439990	672656	4153	215	2001	4432950	297013
BDL	SAV	Hartford, CT	Savannah, GA	118	118	1	823	2001	1156981	297013
MEM	SAV	Memphis, TN	Savannah, GA	0	0	65	545	2002	1226669	301662
MOB	SAV	Mobile, AL	Savannah, GA	71	142	1	427	2002	398417	301662
BHM	SAV	Birmingham, AL	Savannah, GA	0	0	0	338	2002	1065089	301662
SAN	SAV	San Diego, CA	Savannah, GA	112	186	1	2093	2003	2926814	304965
RDU	SAV	Raleigh, NC	Savannah, GA	8	198	2	293	2003	889313	304965
SUX	SAV	Sioux City, IA	Savannah, GA	117	173	1	1093	2003	141943	304965
MIA	SAV	Miami, FL	Savannah, GA	252	314	2	440	2003	10561342	304965
AUS	SAV	Austin, TX	Savannah, GA	52	173	1	984	2003	1382693	304965
TPA	SAV	Tampa, FL	Savannah, GA	173	182	1	297	2003	2522780	304965
DTW	SAV	Detroit, MI	Savannah, GA	20790	26422	538	706	2003	8985512	304965
STL	SAV	St. Louis, MO	Savannah, GA	50	50	1	689	2004	2759153	310310
SNA	SAV	Santa Ana, CA	Savannah, GA	170	183	1	2123	2004	12764590	310310
TUL	SVN	Tulsa, OK	Savannah, GA	0	0	1	892	2004	877172	310310
DFW	SAV	Dallas, TX	Savannah, GA	34962	48423	966	925	2004	11379964	310310
ILN	SAV	Wilmington, OH	Savannah, GA	0	0	2	530	2004	41798	310310
CHA	SAV	Chattanooga, TN	Savannah, GA	26	50	1	306	2004	497235	310310
FSD	SAV	Sioux Falls, SD	Savannah, GA	145	170	1	1156	2005	215259	314190
ATL	SAV	Atlanta, GA	Savannah, GA	449769	608859	4343	215	2005	4947012	314190
PHL	SAV	Philadelphia, PA	Savannah, GA	5207	6170	122	629	2005	11701242	314190
NZC	SAV	Jacksonville, FL	Savannah, GA	0	210	1	138	2005	1248524	314190
PBI	SAV	West Palm Beach, FL	Savannah, GA	289	341	2	381	2005	5443159	314190
BGR	SVN	Bangor, ME	Savannah, GA	157	518	3	1105	2005	147020	314190
BGR	SVN	Bangor, ME	Savannah, GA	216	318	1	1105	2006	148197	321356
FAR	SAV	Fargo, ND	Savannah, GA	99	124	1	1313	2006	189263	321356
ELP	SAV	El Paso, TX	Savannah, GA	119	142	1	1475	2006	720756	321356
MSP	SAV	Minneapolis, MN	Savannah, GA	1470	1702	35	1092	2006	3167666	321356
RDU	SAV	Raleigh, NC	Savannah, GA	14	19	1	293	2006	998979	321356
JFK	SAV	New York, NY	Savannah, GA	49	50	1	718	2007	37802334	329518
BTR	SAV	Baton Rouge, LA	Savannah, GA	34	50	1	598	2007	772041	329518
SAT	SVN	San Antonio, TX	Savannah, GA	0	247	1	1043	2007	1984766	329518
FLL	SAV	Fort Lauderdale, FL	Savannah, GA	156	160	1	422	2008	5501752	334562
MYR	SAV	Myrtle Beach, SC	Savannah, GA	0	0	1	170	2008	258790	334562
MIA	SAV	Miami, FL	Savannah, GA	11896	23612	363	440	2008	11003504	334562
ILM	SAV	Wilmington, NC	Savannah, GA	0	50	1	241	2008	348054	334562
IAH	SAV	Houston, TX	Savannah, GA	36419	46550	930	851	2008	5726705	334562
IAH	SAV	Houston, TX	Savannah, GA	35452	44000	880	851	2009	5867489	343092
TPA	SAV	Tampa, FL	Savannah, GA	338	468	2	297	2009	2747272	343092
CVG	SAV	Cincinnati, OH	Savannah, GA	25806	33715	673	515	2009	2171896	343092
STL	SAV	St. Louis, MO	Savannah, GA	40	44	1	689	2009	2828990	343092
CLT	AVP	Charlotte, NC	Scranton, PA	134	219	2	508	1990	1029829	575621
PHL	AVP	Philadelphia, PA	Scranton, PA	8480	28825	244	105	1990	10881988	575621
ELM	AVP	Elmira, NY	Scranton, PA	3294	12528	116	83	1990	95302	575621
ABE	AVP	Allentown, PA	Scranton, PA	1804	11802	402	50	1991	693750	575902
CLT	AVP	Charlotte, NC	Scranton, PA	12708	23440	237	508	1992	1065787	575862
BGM	AVP	Binghamton, NY	Scranton, PA	52	103	1	61	1993	264159	574798
ATL	AVP	Atlanta, GA	Scranton, PA	38865	74859	712	714	1994	3444861	571545
BTV	AVP	Burlington, VT	Scranton, PA	153	211	2	253	1995	188055	567941
MCO	AVP	Orlando, FL	Scranton, PA	29	110	1	944	1996	1422502	563194
ROC	AVP	Rochester, NY	Scranton, PA	101	141	1	158	1996	1023991	563194
PHL	AVP	Philadelphia, PA	Scranton, PA	23268	38722	357	105	1996	11007158	563194
SAV	AVP	Savannah, GA	Scranton, PA	31	50	1	704	1998	285257	552211
ABE	AVP	Allentown, PA	Scranton, PA	557	996	11	50	1998	714749	552211
BWI	AVP	Baltimore, MD	Scranton, PA	27	46	1	157	1999	2491254	547818
BGM	AVP	Binghamton, NY	Scranton, PA	121	270	2	61	1999	247462	547818
PIT	AVP	Pittsburgh, PA	Scranton, PA	68987	156847	1287	243	1999	2404337	547818
CLT	AVP	Charlotte, NC	Scranton, PA	189	299	2	508	2000	1340417	559537
MCI	AVP	Kansas City, MO	Scranton, PA	119	282	2	1011	2000	1842924	559537
IAD	AVP	Washington, DC	Scranton, PA	269	403	11	189	2003	10172752	550507
CAE	AVP	Columbia, SC	Scranton, PA	34	50	1	589	2003	673209	550507
SYR	AVP	Syracuse, NY	Scranton, PA	10	64	2	124	2003	649679	550507
ORD	AVP	Chicago, IL	Scranton, PA	24896	35220	697	631	2004	18664180	549039
BOS	AVP	Boston, MA	Scranton, PA	19	32	1	254	2004	8912958	549039
ROC	AVP	Rochester, NY	Scranton, PA	33	37	1	158	2004	1038019	549039
CVG	AVP	Cincinnati, OH	Scranton, PA	32410	46840	1040	499	2004	2083905	549039
CHS	AVP	Charleston, SC	Scranton, PA	48	90	2	629	2004	590096	549039
STL	AVP	St. Louis, MO	Scranton, PA	39	40	1	795	2004	2759153	549039
CMH	AVP	Columbus, OH	Scranton, PA	0	54	1	387	2004	1696238	549039
BDL	AVP	Hartford, CT	Scranton, PA	79	120	1	163	2004	1175284	549039
SFB	AVP	Orlando, FL	Scranton, PA	6563	10027	82	920	2004	1866597	549039
ABE	AVP	Allentown, PA	Scranton, PA	1380	6504	347	50	2005	786034	548529
SAV	AVP	Savannah, GA	Scranton, PA	28	50	1	704	2005	314190	548529
CLT	AVP	Charlotte, NC	Scranton, PA	8860	13910	277	508	2005	1519448	548529
ELM	AVP	Elmira, NY	Scranton, PA	5	19	1	83	2005	88351	548529
CKB	AVP	Clarksburg, WV	Scranton, PA	38	50	1	276	2005	91344	548529
PIT	AVP	Pittsburgh, PA	Scranton, PA	19008	40187	1097	243	2005	2372328	548529
CLE	AVP	Cleveland, OH	Scranton, PA	9842	18188	954	318	2006	2106336	547986
CLT	AVP	Charlotte, NC	Scranton, PA	13021	18284	364	508	2006	1583869	547986
ABE	AVP	Allentown, PA	Scranton, PA	3401	20237	918	50	2006	796488	547986
BOS	AVP	Boston, MA	Scranton, PA	28	50	1	254	2006	8946954	547986
DCA	AVP	Washington, DC	Scranton, PA	67	172	3	185	2006	10530024	547986
IND	AVP	Indianapolis, IN	Scranton, PA	50	50	1	567	2006	1671898	547986
MCO	AVP	Orlando, FL	Scranton, PA	2655	2877	21	944	2007	2034878	549212
ATL	AVP	Atlanta, GA	Scranton, PA	32329	37150	743	714	2007	5267527	549212
PIT	AVP	Pittsburgh, PA	Scranton, PA	4031	9547	256	243	2007	2357141	549212
MDT	AVP	Harrisburg, PA	Scranton, PA	49	100	2	96	2007	529783	549212
PVD	AVP	Providence, RI	Scranton, PA	35	50	1	225	2008	1599312	549321
MYR	AVP	Myrtle Beach, SC	Scranton, PA	376	570	5	557	2008	258790	549321
IND	AVP	Indianapolis, IN	Scranton, PA	36	50	1	567	2008	1720796	549321
RIC	AVP	Richmond, VA	Scranton, PA	19	50	1	278	2008	1227115	549321
ATL	AVP	Atlanta, GA	Scranton, PA	25154	28600	572	714	2008	5385586	549321
CLT	AVP	Charlotte, NC	Scranton, PA	23794	29934	385	509	2009	1745524	549454
TYS	AVP	Knoxville, TN	Scranton, PA	0	50	1	587	2009	699247	549454
GCC	SHR	Gillette, WY	Sheridan, WY	1271	19879	639	77	1996	31920	25196
GCC	SHR	Gillette, WY	Sheridan, WY	1169	6401	173	77	1997	32072	25142
RKS	SHR	Rock Springs, WY	Sheridan, WY	13	30	1	243	2007	39320	27947
PHX	SOW	Phoenix, AZ	Show Low, AZ	6234	17119	901	129	2007	4175595	110999
IAD	SHD	Washington, DC	Staunton, VA	2808	7980	420	91	1991	8369110	98718
FLL	SHD	Fort Lauderdale, FL	Staunton, VA	106	170	1	843	2002	5212602	110576
BGR	SHD	Bangor, ME	Staunton, VA	103	173	1	689	2004	146660	112076
IAD	SHD	Washington, DC	Staunton, VA	4557	23759	946	91	2007	10626066	116939
RIC	SHD	Richmond, VA	Staunton, VA	0	50	1	101	2009	1238187	118147
IAD	SHD	Washington, DC	Staunton, VA	8843	30894	912	91	2009	10952482	118147
MIA	SHD	Miami, FL	Staunton, VA	0	122	1	863	2009	11094102	118147
CID	SQI	Cedar Rapids, IA	Sterling, IL	0	0	1	105	2004	244966	59433
FAT	SCK	Fresno, CA	Stockton, CA	26	2078	69	114	1990	671660	484360
MOD	SCK	Modesto, CA	Stockton, CA	11	76	4	24	1991	385831	494221
SFO	SCK	San Francisco, CA	Stockton, CA	11398	28918	1522	65	1992	7578602	503293
TCM	SCK	Tacoma, WA	Stockton, CA	0	120	1	641	2003	3138938	625236
MSP	SCK	Minneapolis, MN	Stockton, CA	0	54	18	1525	2004	3106569	640964
SMF	SCK	Sacramento, CA	Stockton, CA	0	210	1	58	2004	2004144	640964
HSV	SCK	Huntsville, AL	Stockton, CA	0	0	1	1926	2004	363221	640964
SJC	SCK	San Jose, CA	Stockton, CA	0	0	1	53	2004	1724074	640964
DAY	SCK	Dayton, OH	Stockton, CA	0	0	123	1986	2006	841558	659897
DQF	SCK	Phoenix, AZ	Stockton, CA	2186	2840	20	625	2007	4175595	665246
SLC	SCK	Salt Lake City, UT	Stockton, CA	0	0	1	535	2008	1111600	668753
TCM	SCK	Tacoma, WA	Stockton, CA	102	174	1	641	2009	3407848	674860
PIT	SYR	Pittsburgh, PA	Syracuse, NY	115376	189082	1465	279	1990	2468674	661505
CVG	SYR	Cincinnati, OH	Syracuse, NY	184	492	4	527	1990	1849595	661505
DCA	SYR	Washington, DC	Syracuse, NY	77480	138930	1359	298	1990	8270942	661505
CLE	SYR	Cleveland, OH	Syracuse, NY	28151	68789	680	317	1990	2103367	661505
RDU	SYR	Raleigh, NC	Syracuse, NY	64366	145777	1056	519	1990	548230	661505
LNK	SYR	Lincoln, NE	Syracuse, NY	125	142	1	1072	1990	229895	661505
BOS	SYR	Boston, MA	Syracuse, NY	64864	137832	1299	264	1990	8269386	661505
DTW	SYR	Detroit, MI	Syracuse, NY	68864	146787	1408	374	1991	8578382	665743
CAE	SYR	Columbia, SC	Syracuse, NY	91	272	4	688	1991	560556	665743
UCA	SYR	Utica, NY	Syracuse, NY	35	238	2	37	1991	318416	665743
PVD	SYR	Providence, RI	Syracuse, NY	103	284	2	257	1992	1507673	668696
BGM	SYR	Binghamton, NY	Syracuse, NY	2	110	1	63	1993	264159	670688
TYS	SYR	Knoxville, TN	Syracuse, NY	0	103	1	656	1993	565712	670688
RDU	SYR	Raleigh, NC	Syracuse, NY	22982	46441	324	519	1994	625446	668078
PHL	SYR	Philadelphia, PA	Syracuse, NY	79317	165119	1404	228	1994	10988706	668078
IAH	SYR	Houston, TX	Syracuse, NY	67	141	1	1396	1994	4127013	668078
TYS	SYR	Knoxville, TN	Syracuse, NY	16	105	1	656	1994	575840	668078
HVN	SYR	New Haven, CT	Syracuse, NY	95	108	1	208	1994	796387	668078
SNA	SYR	Santa Ana, CA	Syracuse, NY	99	188	1	2332	1994	11589500	668078
MSP	SYR	Minneapolis, MN	Syracuse, NY	413	514	3	860	1994	2690359	668078
MCO	SYR	Orlando, FL	Syracuse, NY	18760	28012	223	1053	1995	1389986	665107
ROC	SYR	Rochester, NY	Syracuse, NY	44710	143914	1126	79	1995	1024096	665107
DTW	SYR	Detroit, MI	Syracuse, NY	85268	168644	1658	374	1995	8837982	665107
CLT	SYR	Charlotte, NC	Syracuse, NY	55251	80559	724	603	1996	1164160	661210
MEM	SYR	Memphis, TN	Syracuse, NY	48	122	1	928	1996	1137519	661210
SBN	SYR	South Bend, IN	Syracuse, NY	88	98	1	531	1996	307304	661210
DTW	SYR	Detroit, MI	Syracuse, NY	90898	176577	1659	374	1996	8912962	661210
EWR	SYR	Newark, NJ	Syracuse, NY	49344	87589	1965	194	1996	17190036	661210
ROC	SYR	Rochester, NY	Syracuse, NY	45068	140047	1195	79	1996	1023991	661210
STL	SYR	St. Louis, MO	Syracuse, NY	43	95	1	803	1996	2642938	661210
SAN	SYR	San Diego, CA	Syracuse, NY	138	172	1	2330	1997	2722060	656224
STL	SYR	St. Louis, MO	Syracuse, NY	129	144	1	803	1997	2651494	656224
PHL	SYR	Philadelphia, PA	Syracuse, NY	92264	148807	1394	228	1997	11003856	656224
BUF	SYR	Buffalo, NY	Syracuse, NY	191	539	5	134	1997	1162332	656224
ORD	SYR	Chicago, IL	Syracuse, NY	165926	276163	2161	607	1998	17529224	652649
CLE	SYR	Cleveland, OH	Syracuse, NY	27909	44215	1470	317	1998	2121415	652649
GRB	SYR	Green Bay, WI	Syracuse, NY	100	100	1	608	1998	268695	652649
BNA	SYR	Nashville, TN	Syracuse, NY	25	97	1	741	1998	1229700	652649
BGM	SYR	Binghamton, NY	Syracuse, NY	46	100	1	63	1998	248959	652649
DSM	SYR	Des Moines, IA	Syracuse, NY	0	126	1	904	1998	462181	652649
ITH	SYR	Ithaca, NY	Syracuse, NY	46	97	1	46	1998	97239	652649
BOS	SYR	Boston, MA	Syracuse, NY	220	455	4	264	1999	8550938	651217
CVG	SYR	Cincinnati, OH	Syracuse, NY	54494	83564	699	527	1999	1991593	651217
IAH	SYR	Houston, TX	Syracuse, NY	139	149	1	1396	1999	4540138	651217
MSP	SYR	Minneapolis, MN	Syracuse, NY	323	540	4	860	1999	2872109	651217
IND	SYR	Indianapolis, IN	Syracuse, NY	102	338	3	578	1999	1456455	651217
DCA	SYR	Washington, DC	Syracuse, NY	47668	93673	903	298	1999	9231820	651217
PBI	SYR	West Palm Beach, FL	Syracuse, NY	250	254	1	1155	1999	4760522	651217
PHL	SYR	Philadelphia, PA	Syracuse, NY	93426	168254	1396	228	2000	11386550	649817
MIA	SYR	Miami, FL	Syracuse, NY	130	138	1	1217	2001	10240512	648961
LGA	SYR	New York, NY	Syracuse, NY	241	997	31	198	2001	36980058	648961
FWA	SYR	Fort Wayne, IN	Syracuse, NY	0	0	1	490	2001	393586	648961
IND	SYR	Indianapolis, IN	Syracuse, NY	0	0	1	578	2001	1556076	648961
DCA	SYR	Washington, DC	Syracuse, NY	47309	92736	731	298	2001	9854548	648961
SAT	SYR	San Antonio, TX	Syracuse, NY	93	173	1	1552	2002	1777397	648854
SFO	SYR	San Francisco, CA	Syracuse, NY	418	554	3	2440	2002	8331356	648854
MEM	SYR	Memphis, TN	Syracuse, NY	0	0	70	928	2002	1226669	648854
CRW	SYR	Charleston, WV	Syracuse, NY	4	30	1	436	2002	306123	648854
LEX	SYR	Lexington, KY	Syracuse, NY	167	366	3	560	2002	419455	648854
SYR	SYR	Syracuse, NY	Syracuse, NY	0	0	0	0	2002	648854	648854
SYR	SYR	Syracuse, NY	Syracuse, NY	0	0	1	0	2003	649679	649679
BDL	SYR	Hartford, CT	Syracuse, NY	2942	10256	530	192	2003	1173575	649679
MCO	SYR	Orlando, FL	Syracuse, NY	533	648	6	1053	2003	1803474	649679
FSD	SYR	Sioux Falls, SD	Syracuse, NY	1	50	1	1038	2003	203151	649679
CHO	SYR	Charlottesville, VA	Syracuse, NY	145	220	2	364	2003	182525	649679
DET	SYR	Detroit, MI	Syracuse, NY	0	0	1	355	2003	8985512	649679
MKE	SYR	Milwaukee, WI	Syracuse, NY	38	50	1	597	2003	1528417	649679
MDT	SYR	Harrisburg, PA	Syracuse, NY	0	0	1	204	2003	516171	649679
PIT	SYR	Pittsburgh, PA	Syracuse, NY	72447	140660	1390	279	2003	2400193	649679
GSP	SYR	Greenville, SC	Syracuse, NY	6	50	1	655	2004	583166	649089
SBN	SYR	South Bend, IN	Syracuse, NY	150	200	4	531	2004	315680	649089
TLH	SYR	Tallahassee, FL	Syracuse, NY	160	183	1	988	2004	336783	649089
SFO	SYR	San Francisco, CA	Syracuse, NY	143	183	1	2440	2004	8287044	649089
MIA	SYR	Miami, FL	Syracuse, NY	168	173	1	1217	2005	10886318	646130
EWR	SYR	Newark, NJ	Syracuse, NY	50463	66295	1620	194	2005	18798114	646130
BOS	SYR	Boston, MA	Syracuse, NY	19727	35548	1057	264	2006	8946954	644844
MKE	SYR	Milwaukee, WI	Syracuse, NY	42	50	1	597	2006	1540301	644844
PDX	SYR	Portland, OR	Syracuse, NY	114	150	1	2277	2006	2123960	644844
LAX	SYR	Los Angeles, CA	Syracuse, NY	630	683	4	2351	2006	25427320	644844
CLL	SYR	College Station, TX	Syracuse, NY	50	50	1	1410	2007	202941	644437
SCE	SYR	State College, PA	Syracuse, NY	28	100	2	180	2007	144089	644437
ACY	SYR	Atlantic City, NJ	Syracuse, NY	2264	3764	31	264	2007	269945	644437
GYY	SYR	Gary, IN	Syracuse, NY	0	0	1	588	2007	9451936	644437
EWR	SYR	Newark, NJ	Syracuse, NY	54061	66517	1550	194	2007	18901167	644437
MIE	SYR	Muncie, IN	Syracuse, NY	0	0	1	520	2007	115293	644437
PVD	SYR	Providence, RI	Syracuse, NY	31	50	1	257	2007	1599496	644437
RWI	SYR	Rocky Mount, NC	Syracuse, NY	0	0	1	510	2007	145519	644437
MSY	SYR	New Orleans, LA	Syracuse, NY	0	173	1	1196	2007	1109415	644437
JFK	SYR	New York, NY	Syracuse, NY	190289	256202	2688	209	2007	37802334	644437
PHL	SYR	Philadelphia, PA	Syracuse, NY	100345	137247	2275	228	2008	11880992	645016
SLC	SYR	Salt Lake City, UT	Syracuse, NY	345	367	2	1841	2008	1111600	645016
DET	SYR	Detroit, MI	Syracuse, NY	0	0	2	355	2008	8847562	645016
BTV	SYR	Burlington, VT	Syracuse, NY	0	0	325	175	2008	207028	645016
IAD	SYR	Washington, DC	Syracuse, NY	60575	78598	1417	296	2008	10755872	645016
ILN	SYR	Wilmington, OH	Syracuse, NY	0	0	2	474	2009	43058	646084
MSN	SYR	Madison, WI	Syracuse, NY	13	37	1	669	2009	570025	646084
SEA	SYR	Seattle, WA	Syracuse, NY	573	665	4	2239	2009	6815696	646084
DFW	SYR	Dallas, TX	Syracuse, NY	486	534	4	1337	2009	12895230	646084
ELM	SYR	Elmira, NY	Syracuse, NY	0	0	1	77	2009	88331	646084
MKE	SYR	Milwaukee, WI	Syracuse, NY	31	50	1	597	2009	1559667	646084
CLE	SYR	Cleveland, OH	Syracuse, NY	32639	41421	1008	317	2009	2091286	646084
ATL	VLD	Atlanta, GA	Valdosta, GA	20616	41550	1385	208	1995	3548667	107338
MCN	VLD	Macon, GA	Valdosta, GA	1254	9810	327	134	2001	222792	119755
MCN	VLD	Macon, GA	Valdosta, GA	49	96	2	134	2003	225715	122419
